,x_val,y_val,data_channel
271760,535,381,213.0
185867,414,123,135.0
70586,207,360,90.0
241880,494,467,163.0
226350,473,135,137.0
141279,340,647,104.0
216099,458,569,139.0
172422,393,337,206.0
244690,498,356,208.0
2961,39,474,96.0
266056,527,540,186.0
117709,299,191,95.0
