,x_val,y_val,data_channel
34883,121,453,132.0
125254,312,295,153.0
32600,115,421,110.0
196524,430,122,180.0
118767,301,94,101.0
217645,460,732,167.0
97270,260,696,141.0
72694,211,687,92.0
5194,45,585,109.0
186816,415,449,154.0
156297,367,5,112.0
211312,451,607,137.0
64813,195,140,110.0
