x_val,y_val,data_channel
40,62,110
40,63,138
40,64,118
40,65,107
40,66,142
40,67,134
40,68,109
40,69,131
40,70,163
40,71,154
40,72,125
40,73,171
40,74,121
40,75,119
41,0,128
41,1,131
41,2,132
41,3,157
41,4,147
41,5,162
41,6,135
41,7,101
41,8,147
41,9,172
41,10,157
41,11,168
41,12,158
41,13,152
41,14,135
41,15,84
41,16,127
41,17,116
41,18,137
41,19,89
41,20,105
41,21,137
41,22,101
41,23,147
41,24,109
41,25,153
41,26,84
41,27,131
41,28,147
41,29,147
41,30,158
41,31,156
41,32,135
41,33,158
41,34,118
41,35,127
41,36,139
41,37,135
41,38,142
41,39,152
41,40,156
41,41,105
41,42,125
41,43,129
41,44,150
41,45,127
41,46,105
41,47,98
41,48,128
41,49,145
41,50,103
41,51,84
41,52,144
41,53,127
41,54,113
41,55,135
41,56,84
41,57,162
41,58,145
41,59,138
41,60,84
41,61,112
41,62,131
41,63,113
41,64,138
41,65,157
41,66,105
41,67,115
41,68,142
41,69,125
41,70,147
41,71,84
41,72,134
41,73,134
41,74,149
41,75,110
42,0,172
42,1,142
42,2,113
42,3,145
42,4,168
42,5,142
42,6,156
42,7,145
42,8,158
42,9,147
42,10,100
42,11,139
42,12,170
42,13,123
42,14,154
42,15,131
42,16,142
42,17,137
42,18,168
42,19,153
42,20,137
42,21,119
42,22,139
42,23,160
42,24,138
42,25,94
42,26,188
42,27,158
42,28,156
42,29,112
42,30,127
42,31,194
42,32,112
42,33,119
42,34,131
42,35,149
42,36,149
42,37,150
42,38,154
42,39,170
42,40,110
42,41,125
42,42,139
42,43,119
42,44,138
42,45,138
42,46,116
42,47,113
42,48,137
42,49,101
42,50,95
42,51,154
42,52,119
42,53,132
42,54,135
42,55,153
42,56,145
42,57,147
42,58,128
42,59,105
42,60,110
42,61,103
42,62,113
42,63,131
42,64,94
42,65,118
42,66,101
42,67,84
42,68,110
42,69,138
42,70,135
42,71,84
42,72,84
42,73,135
42,74,132
42,75,84
43,0,132
43,1,132
43,2,138
43,3,150
43,4,145
43,5,84
43,6,118
43,7,118
43,8,110
43,9,192
43,10,149
43,11,84
43,12,137
43,13,202
43,14,101
43,15,142
43,16,131
43,17,135
43,18,105
43,19,147
43,20,135
43,21,147
43,22,129
43,23,113
43,24,132
43,25,150
43,26,191
43,27,98
43,28,119
43,29,147
43,30,84
43,31,166
43,32,131
43,33,158
43,34,125
43,35,152
43,36,101
43,37,157
43,38,119
43,39,137
43,40,103
43,41,145
43,42,118
43,43,123
43,44,149
43,45,134
43,46,105
43,47,84
43,48,89
43,49,112
43,50,134
43,51,141
43,52,137
43,53,127
43,54,118
43,55,138
43,56,150
43,57,118
43,58,84
43,59,84
43,60,84
43,61,107
43,62,131
43,63,142
43,64,84
43,65,141
43,66,84
43,67,84
43,68,96
43,69,84
43,70,138
43,71,95
43,72,84
43,73,147
43,74,121
43,75,84
44,0,158
44,1,125
44,2,132
44,3,84
44,4,154
44,5,135
44,6,119
44,7,139
44,8,135
44,9,167
44,10,118
44,11,153
44,12,147
44,13,137
44,14,129
44,15,135
44,16,96
44,17,152
44,18,139
44,19,94
44,20,135
44,21,138
44,22,107
44,23,113
44,24,152
44,25,147
44,26,121
44,27,147
44,28,138
44,29,118
44,30,122
44,31,161
44,32,150
44,33,135
44,34,137
44,35,157
44,36,152
44,37,115
44,38,125
44,39,147
44,40,95
44,41,129
44,42,105
44,43,92
44,44,150
44,45,118
44,46,84
44,47,131
44,48,87
44,49,113
44,50,125
44,51,139
44,52,122
44,53,113
44,54,119
44,55,127
44,56,84
44,57,84
44,58,125
44,59,119
44,60,98
44,61,127
44,62,129
44,63,135
44,64,101
44,65,84
44,66,135
44,67,84
44,68,134
44,69,141
44,70,172
44,71,84
44,72,96
44,73,109
44,74,84
44,75,144
45,0,134
45,1,109
45,2,87
45,3,147
45,4,115
45,5,157
45,6,153
45,7,161
45,8,134
45,9,119
45,10,84
45,11,95
45,12,156
45,13,172
45,14,84
45,15,160
45,16,112
45,17,115
45,18,149
45,19,134
45,20,142
45,21,127
45,22,134
45,23,139
45,24,152
45,25,154
45,26,167
45,27,127
45,28,123
45,29,132
45,30,110
45,31,157
45,32,125
45,33,153
45,34,179
45,35,153
45,36,119
45,37,156
45,38,134
45,39,129
45,40,113
45,41,144
45,42,154
45,43,115
45,44,157
45,45,123
45,46,115
45,47,128
45,48,107
45,49,84
45,50,132
45,51,150
45,52,84
45,53,135
45,54,112
45,55,134
45,56,138
45,57,90
45,58,84
45,59,129
45,60,116
45,61,113
45,62,84
45,63,123
45,64,127
45,65,131
45,66,128
45,67,104
45,68,84
45,69,84
45,70,134
45,71,109
45,72,94
45,73,161
45,74,84
45,75,135
46,0,84
46,1,113
46,2,158
46,3,103
46,4,145
46,5,132
46,6,134
46,7,123
46,8,171
46,9,180
46,10,135
46,11,122
46,12,147
46,13,115
46,14,109
46,15,147
46,16,118
46,17,157
46,18,142
46,19,128
46,20,94
46,21,153
46,22,135
46,23,147
46,24,128
46,25,156
46,26,167
46,27,131
46,28,141
46,29,147
46,30,138
46,31,186
46,32,147
46,33,132
46,34,179
46,35,145
46,36,129
46,37,103
46,38,118
46,39,166
46,40,128
46,41,144
46,42,144
46,43,123
46,44,172
46,45,137
46,46,101
46,47,104
46,48,116
46,49,122
46,50,125
46,51,139
46,52,147
46,53,142
46,54,142
46,55,112
46,56,84
46,57,101
46,58,128
46,59,129
46,60,84
46,61,157
46,62,128
46,63,147
46,64,84
46,65,98
46,66,141
46,67,112
46,68,116
46,69,84
46,70,103
46,71,147
46,72,113
46,73,132
46,74,122
46,75,113
47,0,115
47,1,137
47,2,139
47,3,138
47,4,128
47,5,147
47,6,144
47,7,144
47,8,166
47,9,172
47,10,134
47,11,150
47,12,144
47,13,152
47,14,157
47,15,139
47,16,160
47,17,163
47,18,147
47,19,135
47,20,125
47,21,122
47,22,116
47,23,156
47,24,119
47,25,161
47,26,172
47,27,98
47,28,84
47,29,142
47,30,147
47,31,193
47,32,147
47,33,104
47,34,160
47,35,153
47,36,132
47,37,154
47,38,84
47,39,156
47,40,121
47,41,122
47,42,132
47,43,89
47,44,158
47,45,89
47,46,122
47,47,84
47,48,141
47,49,128
47,50,118
47,51,109
47,52,145
47,53,122
47,54,121
47,55,107
47,56,139
47,57,116
47,58,149
47,59,123
47,60,95
47,61,158
47,62,147
47,63,144
47,64,116
47,65,129
47,66,128
47,67,87
47,68,105
47,69,90
47,70,125
47,71,147
47,72,122
47,73,125
47,74,134
47,75,137
48,0,116
48,1,135
48,2,105
48,3,150
48,4,125
48,5,109
48,6,84
48,7,135
48,8,110
48,9,167
48,10,109
48,11,150
48,12,163
48,13,178
48,14,168
48,15,113
48,16,138
48,17,149
48,18,150
48,19,147
48,20,104
48,21,132
48,22,112
48,23,174
48,24,152
48,25,153
48,26,147
48,27,129
48,28,116
48,29,123
48,30,138
48,31,165
48,32,156
48,33,115
48,34,156
48,35,100
48,36,95
48,37,167
48,38,166
48,39,137
48,40,96
48,41,84
48,42,138
48,43,84
48,44,168
48,45,84
48,46,113
48,47,84
48,48,153
48,49,84
48,50,129
48,51,110
48,52,118
48,53,167
48,54,121
48,55,84
48,56,147
48,57,137
48,58,139
48,59,144
48,60,98
48,61,137
48,62,86
48,63,118
48,64,113
48,65,142
48,66,115
48,67,84
48,68,84
48,69,110
48,70,92
48,71,113
48,72,129
48,73,131
48,74,118
48,75,109
49,0,123
49,1,104
49,2,154
49,3,138
49,4,115
49,5,134
49,6,116
49,7,109
49,8,147
49,9,194
