,x_val,y_val,data_channel
156352,275,254,86.0
2791,37,93,98.0
355468,487,51,178.0
299665,434,634,154.0
357114,488,608,165.0
303521,438,364,149.0
340490,473,407,141.0
236572,369,593,112.0
276457,411,692,144.0
147281,263,995,105.0
60037,137,764,119.0
196650,322,963,113.0
91734,189,287,89.0
384948,513,827,182.0
190265,315,511,90.0
164152,284,1052,105.0
236110,369,15,94.0
221015,351,927,142.0
139258,253,949,94.0
393589,521,610,170.0
230097,362,81,112.0
311178,445,860,128.0
138952,253,536,100.0
300848,435,810,107.0
6645,44,559,105.0
277267,412,450,145.0
398732,526,216,206.0
221517,352,437,107.0
169220,291,77,118.0
331736,465,340,113.0
2994,37,434,101.0
101188,202,969,94.0
42627,106,842,107.0
165562,286,787,95.0
60940,139,327,121.0
387916,516,473,190.0
387424,515,1089,201.0
395104,522,1020,217.0
359741,490,1040,161.0
58767,135,469,107.0
86522,181,594,129.0
278346,413,532,119.0
381836,510,1036,186.0
363410,494,292,174.0
61371,140,64,115.0
118405,226,778,104.0
270480,405,688,172.0
165727,286,1000,96.0
13920,56,603,105.0
353212,484,1107,162.0
277931,413,68,158.0
69356,153,922,87.0
76063,165,144,128.0
107820,212,316,90.0
92952,191,56,110.0
409109,535,608,186.0
302925,437,822,105.0
157700,276,1022,171.0
133671,246,762,94.0
326818,460,805,189.0
174802,297,816,122.0
330790,464,477,152.0
254330,388,888,147.0
110714,216,343,163.0
48638,117,415,86.0
233221,365,761,92.0
235002,367,804,86.0
108763,213,696,87.0
137717,251,1026,116.0
352552,484,440,162.0
168133,289,852,113.0
195077,321,45,138.0
235527,368,367,103.0
148942,265,1033,135.0
90985,188,237,145.0
400929,528,195,200.0
354843,486,529,138.0
343117,475,864,163.0
379934,509,236,192.0
131246,243,597,92.0
148489,265,408,109.0
29507,82,851,95.0
234435,367,80,119.0
332598,466,112,127.0
264127,399,33,127.0
271587,406,852,98.0
271952,407,148,105.0
331036,464,732,145.0
238245,371,467,171.0
38309,98,810,89.0
33170,89,371,112.0
235854,368,789,125.0
71015,156,761,147.0
123334,233,307,121.0
216028,346,123,94.0
87092,182,436,112.0
252298,386,726,135.0
223022,354,76,135.0
90175,187,2,145.0
410258,536,647,214.0
38392,98,986,105.0
136231,250,49,123.0
76572,165,1069,105.0
17974,62,633,121.0
256029,390,595,199.0
378039,507,558,166.0
275815,410,1096,110.0
178522,302,44,122.0
257947,392,610,150.0
218044,348,485,100.0
354154,485,949,160.0
103820,206,713,92.0
109713,214,1040,101.0
163911,284,748,98.0
41863,105,415,122.0
147923,264,742,107.0
24115,73,117,87.0
207776,336,124,154.0
209612,338,333,105.0
382526,511,618,187.0
224358,355,610,109.0
209075,337,761,109.0
378464,507,985,197.0
109086,214,100,101.0
216214,346,356,109.0
284123,419,229,128.0
151647,269,291,103.0
191849,317,340,221.0
396694,524,394,154.0
401100,528,366,212.0
197997,324,436,202.0
19478,65,15,110.0
87014,182,319,86.0
63890,144,505,96.0
387293,515,958,199.0
77842,168,82,100.0
262196,397,12,165.0
209018,337,684,101.0
388401,516,958,214.0
172770,295,367,87.0
148947,265,1039,150.0
287097,422,209,127.0
142059,257,369,174.0
160691,280,729,162.0
250198,384,511,86.0
178959,302,609,194.0
359623,490,921,172.0
403120,530,167,220.0
24988,74,699,103.0
157483,276,721,131.0
153167,271,192,107.0
74566,162,722,103.0
168280,289,1050,131.0
394234,522,146,192.0
304577,439,389,145.0
227933,359,703,116.0
295183,430,218,128.0
128691,240,331,95.0
294882,429,1010,116.0
42838,107,127,101.0
384557,513,435,161.0
150975,268,475,112.0
44694,110,558,119.0
99437,200,479,95.0
116327,223,1035,107.0
61608,140,481,98.0
201388,328,335,213.0
391056,519,288,156.0
112913,219,323,90.0
265067,400,16,125.0
248408,382,610,145.0
83174,176,445,86.0
151424,268,1103,105.0
282864,417,1072,139.0
134497,247,851,170.0
214098,343,859,107.0
9159,48,1041,87.0
76276,165,513,87.0
94884,193,979,100.0
375834,505,562,203.0
320416,454,721,188.0
376752,506,377,203.0
148824,265,866,132.0
260597,395,360,147.0
238614,371,922,156.0
315170,449,672,123.0
351070,483,57,196.0
18628,63,678,138.0
322499,456,701,137.0
216752,346,1062,113.0
52577,124,477,89.0
372363,502,407,202.0
57995,134,105,109.0
110969,216,722,128.0
193972,319,865,128.0
144204,260,12,104.0
21060,67,749,87.0
321709,455,977,104.0
269504,404,680,171.0
209448,338,116,131.0
348935,481,98,191.0
99079,199,1023,100.0
316705,451,89,110.0
13882,56,535,100.0
303367,438,192,122.0
319650,453,1015,141.0
133252,246,167,107.0
408965,535,464,220.0
24694,74,153,95.0
208050,336,506,87.0
227916,359,683,89.0
43437,108,253,89.0
379134,508,545,206.0
193888,319,751,89.0
94101,192,802,123.0
393330,521,351,212.0
28029,80,120,94.0
127068,238,210,153.0
294215,429,265,135.0
41625,104,1045,95.0
216553,346,809,98.0
86263,181,163,101.0
65377,146,1087,87.0
300033,434,1028,125.0
41229,104,232,94.0
151668,269,320,109.0
255014,389,552,139.0
354517,486,202,199.0
205211,332,1022,156.0
24230,73,324,115.0
373716,503,659,180.0
270081,405,235,145.0
353278,485,64,179.0
98549,199,212,92.0
56946,132,297,90.0
6172,43,767,94.0
407243,533,961,209.0
89714,186,327,139.0
387939,516,496,157.0
324639,458,736,145.0
310451,445,79,156.0
397378,524,1080,212.0
274250,409,488,94.0
50080,119,1099,86.0
65505,147,217,87.0
80645,172,607,138.0
31653,86,619,100.0
173422,296,152,92.0
380744,509,1049,211.0
330092,463,869,105.0
159512,279,207,142.0
360829,491,1026,194.0
211808,340,1060,128.0
59616,136,1063,94.0
26776,77,1012,101.0
53525,126,201,89.0
157987,277,328,107.0
367934,498,399,157.0
383044,512,27,199.0
187710,312,569,153.0
339837,472,849,176.0
280096,415,247,101.0
127225,238,429,104.0
351277,483,266,200.0
294744,429,856,122.0
119142,227,774,105.0
125299,235,954,92.0
281514,416,697,127.0
94265,192,1080,95.0
337561,470,756,149.0
52000,123,388,107.0
266600,401,666,109.0
342049,474,877,170.0
4742,40,1014,123.0
192705,318,319,86.0
343347,475,1100,135.0
181791,305,824,116.0
406779,533,496,211.0
405645,532,472,207.0
56447,131,474,152.0
251267,385,647,135.0
248220,382,378,135.0
280207,415,367,163.0
305949,440,757,129.0
185922,310,481,116.0
411375,537,654,205.0
65597,147,374,116.0
184019,308,313,121.0
105568,209,152,89.0
239162,372,492,110.0
398290,525,884,171.0
103144,205,701,86.0
390650,518,991,220.0
357282,488,778,160.0
312094,446,721,141.0
350393,482,483,170.0
10336,50,1068,103.0
334769,468,144,156.0
3580,38,574,110.0
106835,210,993,134.0
14612,57,670,105.0
393720,521,741,170.0
269352,404,500,167.0
173944,296,839,180.0
155134,273,761,127.0
343032,475,777,160.0
372214,502,257,190.0
63620,143,1089,103.0
373001,502,1049,191.0
195708,321,879,96.0
141696,256,985,112.0
357594,488,1091,183.0
119189,227,846,110.0
165371,286,520,100.0
339018,472,21,138.0
52373,124,53,104.0
289185,424,302,113.0
282487,417,651,147.0
308390,443,67,134.0
315173,449,675,105.0
405035,531,972,213.0
68711,152,799,128.0
1449,33,588,86.0
243911,377,843,119.0
342039,474,867,137.0
341718,474,544,179.0
231530,363,817,170.0
23591,72,143,119.0
172063,294,552,119.0
183589,307,900,118.0
247846,381,1052,187.0
317624,451,1062,129.0
408407,534,1015,218.0
321436,455,691,115.0
161188,281,312,94.0
277058,412,226,166.0
159498,279,186,116.0
99796,200,1032,121.0
211840,341,7,215.0
269086,404,205,92.0
32643,88,451,109.0
52732,124,766,95.0
158572,278,21,103.0
49851,119,661,113.0
314933,449,404,137.0
368761,499,117,189.0
115440,222,842,166.0
390387,518,727,104.0
333686,467,123,153.0
153541,271,732,110.0
305969,440,780,129.0
275307,410,540,105.0
307886,442,639,141.0
313499,448,4,127.0
74401,162,402,109.0
294728,429,836,132.0
106052,209,904,92.0
35367,93,376,100.0
62447,141,1020,95.0
42849,107,158,90.0
39815,101,609,98.0
88609,184,754,112.0
80830,172,922,104.0
389902,518,242,195.0
