,x_val,y_val,data_channel
128037,317,153,119.0
267336,529,355,206.0
73349,213,257,87.0
117583,299,35,129.0
21440,85,125,104.0
229520,477,424,196.0
167302,385,276,138.0
21758,86,35,100.0
