,x_val,y_val,data_channel
97378,261,127,207.0
192206,423,522,101.0
222890,468,289,118.0
4890,44,698,86.0
247354,502,101,196.0
202716,439,185,129.0
232997,482,296,149.0
75872,218,415,105.0
134798,329,5,110.0
248011,503,28,210.0
143267,344,410,101.0
379,29,324,86.0
68128,202,174,103.0
203441,440,237,90.0
169850,389,291,138.0
20118,81,552,89.0
87137,241,300,182.0
159174,371,705,113.0
239268,491,37,181.0
215835,458,288,121.0
42482,141,555,107.0
135902,331,17,178.0
44409,146,595,116.0
66354,198,402,131.0
49966,160,705,92.0
16903,73,75,138.0
161237,375,357,219.0
258320,517,115,186.0
99997,266,100,90.0
155643,365,623,104.0
222202,467,310,144.0
124686,311,293,107.0
13719,64,726,105.0
252354,508,726,185.0
230108,478,288,168.0
156352,367,74,185.0
2791,39,102,89.0
236572,487,240,104.0
147281,351,341,203.0
60037,184,555,107.0
196650,430,261,142.0
91734,250,298,112.0
190265,420,567,160.0
164152,380,217,105.0
236110,486,507,145.0
221015,465,551,110.0
139258,337,115,129.0
230097,478,277,174.0
138952,336,441,96.0
6645,49,345,105.0
221517,466,333,109.0
169220,388,314,115.0
2994,39,577,94.0
101188,268,263,87.0
42627,142,111,125.0
165562,382,407,110.0
60940,186,520,90.0
58767,181,652,96.0
86522,240,150,142.0
61371,187,541,119.0
118405,300,354,86.0
270480,533,567,201.0
165727,382,611,174.0
13920,65,312,96.0
69356,204,576,90.0
76063,218,714,105.0
107820,281,29,96.0
92952,252,573,103.0
157700,369,322,110.0
133671,327,37,132.0
174802,397,152,121.0
254330,511,512,183.0
110714,286,383,96.0
48638,157,451,129.0
233221,482,524,118.0
235002,485,123,174.0
108763,282,618,121.0
137717,334,229,125.0
168133,386,508,115.0
195077,428,4,101.0
235527,485,654,187.0
148942,354,229,92.0
90985,248,664,94.0
131246,322,614,109.0
148489,353,407,86.0
29507,107,303,95.0
234435,484,283,163.0
264127,525,74,210.0
271587,535,208,218.0
271952,535,573,202.0
238245,489,466,145.0
38309,130,651,98.0
33170,117,32,112.0
235854,486,250,185.0
71015,208,310,110.0
123334,309,32,138.0
216028,458,494,157.0
87092,241,238,95.0
252298,508,670,195.0
223022,468,422,192.0
90175,247,217,110.0
38392,131,90,109.0
136231,331,428,115.0
76572,220,44,94.0
17974,75,701,116.0
256029,514,17,123.0
178522,403,29,141.0
257947,516,475,187.0
218044,461,421,156.0
103820,273,325,141.0
109713,284,461,89.0
163911,379,661,119.0
41863,140,152,96.0
147923,352,438,196.0
24115,92,309,104.0
207776,446,495,113.0
209612,449,246,123.0
224358,470,315,162.0
209075,448,412,132.0
109086,283,346,188.0
216214,458,689,181.0
151647,358,708,119.0
191849,423,120,139.0
197997,432,256,142.0
19478,80,1,94.0
87014,241,130,180.0
63890,193,170,156.0
77842,222,532,128.0
262196,522,336,157.0
209018,448,353,109.0
172770,394,2,161.0
148947,354,235,141.0
142059,342,239,110.0
160691,374,425,129.0
250198,506,27,201.0
178959,403,537,98.0
24988,94,643,87.0
157483,369,56,129.0
153167,361,393,100.0
74566,215,647,121.0
168280,386,679,105.0
227933,475,284,150.0
128691,318,274,160.0
42838,142,507,100.0
150975,357,587,105.0
44694,147,370,116.0
99437,265,49,94.0
116327,296,614,144.0
61608,188,173,104.0
201388,437,217,135.0
112913,290,424,188.0
265067,526,283,179.0
248408,503,427,201.0
83174,233,337,174.0
151424,358,415,95.0
134497,328,339,139.0
214098,455,653,119.0
9159,55,182,110.0
76276,219,306,103.0
94884,256,269,142.0
148824,354,96,121.0
260597,520,198,200.0
238614,490,106,166.0
18628,77,587,90.0
216752,459,526,157.0
52577,167,317,95.0
57995,180,61,123.0
110969,287,30,113.0
193972,426,271,100.0
144204,346,172,100.0
21060,84,108,104.0
269504,532,324,202.0
209448,449,75,180.0
99079,264,284,103.0
13882,65,243,101.0
133252,326,233,149.0
24694,94,54,95.0
208050,447,53,122.0
227916,475,267,144.0
43437,144,209,96.0
193888,426,177,158.0
94101,254,660,100.0
28029,103,220,96.0
127068,315,395,100.0
41625,139,424,109.0
216553,459,314,121.0
86263,239,499,128.0
65377,196,270,107.0
41229,138,391,96.0
151668,358,731,144.0
255014,512,464,185.0
205211,442,674,166.0
24230,92,554,112.0
270081,533,168,218.0
98549,263,289,195.0
56946,177,522,87.0
6172,48,174,103.0
89714,246,271,174.0
274250,538,672,215.0
50080,161,181,96.0
65505,196,486,113.0
80645,228,296,94.0
31653,113,79,118.0
173422,395,22,122.0
159512,372,396,100.0
211808,452,401,131.0
59616,183,589,118.0
26776,99,553,101.0
53525,169,470,89.0
157987,369,690,145.0
187710,416,702,137.0
127225,315,612,110.0
119142,301,594,122.0
125299,312,353,182.0
94265,255,158,125.0
52000,165,715,95.0
266600,528,351,219.0
4742,44,444,92.0
192705,424,349,149.0
181791,408,43,156.0
56447,176,357,115.0
251267,507,369,185.0
248220,503,239,186.0
185922,414,185,104.0
65597,196,652,119.0
184019,411,305,132.0
105568,276,586,161.0
239162,490,664,176.0
103144,272,93,123.0
10336,57,621,86.0
3580,41,351,118.0
106835,279,120,100.0
14612,67,126,128.0
269352,532,172,214.0
173944,395,621,128.0
155134,364,721,128.0
63620,192,430,89.0
195708,428,692,105.0
141696,341,480,122.0
119189,301,649,150.0
165371,382,182,118.0
52373,166,714,89.0
68711,203,313,105.0
1449,35,162,95.0
243911,497,306,183.0
231530,480,266,188.0
23591,91,18,101.0
172063,392,672,101.0
183589,410,572,122.0
247846,502,595,174.0
161188,375,299,110.0
159498,372,379,119.0
99796,265,560,145.0
211840,452,434,154.0
269086,531,639,196.0
32643,115,510,86.0
52732,167,613,96.0
158572,370,684,109.0
49851,160,466,92.0
115440,295,146,94.0
153541,362,136,109.0
74401,215,378,118.0
106052,277,523,95.0
35367,122,664,90.0
62447,190,33,109.0
42849,142,527,98.0
39815,134,627,94.0
88609,244,116,115.0
80830,228,574,95.0
81997,231,116,87.0
55211,173,530,90.0
203837,440,665,171.0
219989,464,225,116.0
135716,330,480,113.0
82700,232,367,87.0
264629,525,577,203.0
27386,101,320,90.0
1769,36,239,116.0
32025,114,68,101.0
123621,309,383,115.0
108012,281,280,103.0
105129,275,683,149.0
113207,291,86,113.0
28096,103,350,110.0
177807,401,680,179.0
36316,125,322,119.0
11560,60,191,115.0
83260,233,461,87.0
126534,314,437,138.0
82098,231,249,208.0
37140,127,468,96.0
5940,47,474,168.0
19545,80,115,86.0
11027,59,146,129.0
